customer_id,customer_number,first_name,last_name,marital_status,gender,birthdate,create_date
22186,CUST22186,Michael,Brown,Married,Male,6/24/1971,5/30/2022
22187,CUST22187,John,Taylor,Married,Female,5/13/1973,7/25/2022
22188,CUST22188,Michael,Wilson,Divorced,Female,12/4/2000,4/16/2021
22189,CUST22189,Emily,Brown,Married,Female,2/6/1983,5/24/2022
22190,CUST22190,David,Anderson,Divorced,Female,1/14/1972,6/6/2022
22191,CUST22191,Robert,Taylor,Divorced,Male,9/9/1999,2/6/2020
22192,CUST22192,Sarah,Brown,Divorced,n/a,3/7/1974,3/3/2021
22193,CUST22193,Chris,Brown,Divorced,Female,11/17/1985,6/14/2021
22194,CUST22194,John,Wilson,Single,n/a,10/11/1978,3/7/2022
22195,CUST22195,John,Thomas,Single,Male,6/8/2010,1/16/2020
22196,CUST22196,David,Doe,Married,n/a,12/3/1984,3/1/2021
22197,CUST22197,David,Taylor,Married,Female,11/22/1996,1/31/2021
22198,CUST22198,John,Wilson,Married,n/a,3/16/1998,3/14/2022
22199,CUST22199,Emily,Thomas,Married,Male,5/7/1979,4/7/2020
22200,CUST22200,Robert,Anderson,Single,Male,9/22/1970,10/9/2021
22201,CUST22201,Michael,Thomas,Divorced,n/a,1/26/1982,12/2/2020
22202,CUST22202,Chris,Brown,Married,Female,5/15/2008,8/30/2021
22203,CUST22203,Emily,Smith,Divorced,n/a,11/19/1975,4/17/2021
22204,CUST22204,John,Anderson,Single,Male,9/12/1984,11/7/2021
22205,CUST22205,Emily,Thomas,Divorced,n/a,2/7/1977,1/22/2022
22206,CUST22206,Robert,Thomas,Divorced,Female,9/11/1985,1/20/2020
22207,CUST22207,Emily,Anderson,Married,Male,8/20/1998,3/21/2020
22208,CUST22208,Chris,Smith,Divorced,n/a,2/28/2007,2/27/2020
22209,CUST22209,John,Taylor,Married,Male,1/10/1986,4/11/2020
22210,CUST22210,John,Brown,Single,Male,10/8/1981,2/24/2022
22211,CUST22211,Michael,Wilson,Single,n/a,6/5/1979,2/3/2021
22212,CUST22212,Michael,Brown,Single,Male,7/10/1978,11/25/2021
22213,CUST22213,Chris,Doe,Divorced,Male,2/21/1990,10/21/2020
22214,CUST22214,David,Wilson,Single,n/a,9/17/1974,5/16/2021
22215,CUST22215,Emily,Thomas,Single,Female,9/28/1970,2/17/2020
22216,CUST22216,Sarah,Smith,Married,n/a,12/26/1980,6/12/2021
22217,CUST22217,Michael,Doe,Single,Female,6/30/1995,10/7/2020
22218,CUST22218,Jane,Anderson,Divorced,n/a,8/17/1996,10/15/2020
22219,CUST22219,Chris,Wilson,Single,Female,9/15/1984,4/8/2021
22220,CUST22220,Chris,Doe,Married,Female,11/5/1982,9/2/2021
22221,CUST22221,Jane,Wilson,Divorced,Female,3/28/2006,9/23/2022
22222,CUST22222,Jane,Smith,Single,n/a,6/12/2002,1/3/2022
22223,CUST22223,Robert,Taylor,Married,n/a,5/23/1975,6/6/2021
22224,CUST22224,Chris,Smith,Divorced,Male,1/4/1974,3/30/2022
22225,CUST22225,Robert,Taylor,Married,Female,3/8/1980,3/23/2021
22226,CUST22226,Chris,Doe,Divorced,Male,11/4/2005,4/30/2020
22227,CUST22227,Chris,Wilson,Married,Male,2/22/1971,3/6/2020
22228,CUST22228,Jane,Brown,Divorced,n/a,4/26/1997,4/21/2020
22229,CUST22229,Robert,Taylor,Divorced,n/a,4/26/1974,1/15/2021
22230,CUST22230,Michael,Thomas,Divorced,Male,3/20/1971,3/2/2020
22231,CUST22231,Emily,Anderson,Married,Male,9/6/1976,2/22/2022
22232,CUST22232,Robert,Doe,Single,Male,3/6/2004,1/1/2020
22233,CUST22233,David,Thomas,Married,n/a,11/19/1971,11/16/2020
22234,CUST22234,Emily,Brown,Married,n/a,8/21/1973,5/2/2020
22235,CUST22235,David,Doe,Single,Male,8/19/2006,4/2/2021
22236,CUST22236,Michael,Anderson,Divorced,Male,12/9/1992,7/18/2021
22237,CUST22237,Emily,Brown,Single,Female,3/3/1978,4/24/2020
22238,CUST22238,John,Taylor,Single,n/a,10/23/1977,6/10/2021
22239,CUST22239,Michael,Smith,Divorced,Female,5/5/2005,6/11/2022
22240,CUST22240,Robert,Smith,Married,n/a,4/26/2006,12/2/2021
22241,CUST22241,Jane,Wilson,Divorced,Male,12/4/1978,11/21/2021
22242,CUST22242,Jane,Anderson,Single,Female,3/10/1989,3/22/2020
22243,CUST22243,Robert,Taylor,Single,n/a,9/21/1987,12/25/2020
22244,CUST22244,David,Taylor,Divorced,n/a,8/7/2005,9/9/2022
22245,CUST22245,Sarah,Wilson,Single,n/a,5/6/1986,3/2/2020
22246,CUST22246,Michael,Taylor,Married,Female,10/27/1973,4/19/2022
22247,CUST22247,Michael,Taylor,Divorced,Female,7/7/1984,9/18/2022
22248,CUST22248,Jane,Doe,Divorced,Female,12/30/2010,10/3/2020
22249,CUST22249,Chris,Thomas,Married,n/a,1/17/1984,1/22/2022
22250,CUST22250,Jane,Thomas,Single,Female,10/17/1988,6/23/2020
22251,CUST22251,Jane,Taylor,Divorced,n/a,6/23/1990,7/12/2021
22252,CUST22252,Emily,Wilson,Divorced,Male,1/3/1972,12/24/2020
22253,CUST22253,John,Doe,Single,Female,10/18/2008,5/1/2022
22254,CUST22254,Michael,Wilson,Married,n/a,12/13/1996,5/31/2021
22255,CUST22255,Jane,Thomas,Divorced,Male,8/15/1972,10/10/2021
22256,CUST22256,Jane,Thomas,Divorced,Male,12/11/1980,6/28/2022
22257,CUST22257,Robert,Brown,Married,n/a,6/16/1974,11/3/2020
22258,CUST22258,Emily,Smith,Divorced,n/a,7/16/1992,2/26/2021
22259,CUST22259,David,Smith,Married,Male,12/25/1979,3/21/2021
22260,CUST22260,Emily,Thomas,Single,Female,9/12/1971,9/21/2021
22261,CUST22261,Sarah,Smith,Divorced,Female,11/21/1990,9/18/2021
22262,CUST22262,Chris,Thomas,Married,Male,5/25/1979,7/13/2021
22263,CUST22263,Jane,Wilson,Single,n/a,1/7/1978,12/18/2020
22264,CUST22264,Emily,Taylor,Divorced,Male,11/20/1985,8/9/2020
22265,CUST22265,Chris,Smith,Married,n/a,12/14/2004,9/16/2022
22266,CUST22266,David,Brown,Divorced,n/a,5/31/1999,8/17/2021
22267,CUST22267,Michael,Anderson,Married,Male,12/2/1975,5/10/2021
22268,CUST22268,David,Anderson,Single,Female,3/25/1986,12/15/2020
22269,CUST22269,Robert,Thomas,Single,Female,6/12/2007,3/13/2022
22270,CUST22270,Robert,Doe,Married,n/a,10/1/1971,9/28/2020
22271,CUST22271,John,Taylor,Divorced,n/a,8/8/1971,4/1/2020
22272,CUST22272,David,Wilson,Divorced,Male,10/30/1978,2/20/2022
22273,CUST22273,Jane,Anderson,Married,n/a,6/3/2003,10/8/2020
22274,CUST22274,John,Thomas,Married,n/a,1/10/1994,2/14/2020
22275,CUST22275,Michael,Doe,Single,Male,6/20/1995,12/7/2020
22276,CUST22276,David,Thomas,Divorced,Female,7/15/2002,7/13/2020
22277,CUST22277,John,Thomas,Married,n/a,2/10/1991,12/8/2021
22278,CUST22278,John,Doe,Married,Female,2/12/1980,1/29/2021
22279,CUST22279,Emily,Anderson,Married,Female,12/29/1984,2/18/2022
22280,CUST22280,Sarah,Anderson,Single,Male,5/9/1994,6/13/2020
22281,CUST22281,John,Brown,Divorced,Male,9/16/1991,9/23/2020
22282,CUST22282,David,Thomas,Divorced,n/a,9/29/1989,11/28/2020
22283,CUST22283,Emily,Thomas,Single,Male,12/12/2002,12/18/2020
22284,CUST22284,Michael,Wilson,Divorced,Female,4/25/1970,8/1/2022
22285,CUST22285,Michael,Anderson,Single,Female,11/13/2010,5/17/2020
22286,CUST22286,Jane,Smith,Single,Male,10/2/2000,4/14/2020
22287,CUST22287,Emily,Wilson,Divorced,Male,1/23/2003,12/1/2021
22288,CUST22288,Chris,Smith,Single,Female,7/4/1991,12/31/2021
22289,CUST22289,Sarah,Wilson,Single,Male,12/18/2003,7/26/2020
22290,CUST22290,Michael,Brown,Married,Female,10/21/1978,5/9/2020
22291,CUST22291,Sarah,Taylor,Divorced,n/a,11/16/2005,11/20/2020
22292,CUST22292,David,Smith,Single,Female,6/28/2001,6/15/2022
22293,CUST22293,Sarah,Anderson,Married,Female,11/18/1988,6/18/2022
22294,CUST22294,Jane,Taylor,Divorced,n/a,6/5/1974,4/6/2022
22295,CUST22295,Jane,Doe,Single,Female,8/20/2003,7/30/2022
22296,CUST22296,David,Doe,Single,n/a,4/23/1978,12/5/2021
22297,CUST22297,Emily,Taylor,Single,Male,4/13/1990,5/1/2021
22298,CUST22298,Michael,Taylor,Married,n/a,11/24/2005,4/30/2021
22299,CUST22299,Jane,Anderson,Single,Male,4/7/1977,10/2/2021
22300,CUST22300,John,Brown,Divorced,n/a,11/8/1999,3/20/2020
22301,CUST22301,David,Wilson,Divorced,n/a,2/2/1987,1/29/2020
22302,CUST22302,Jane,Brown,Divorced,Female,6/7/2005,9/19/2020
22303,CUST22303,John,Anderson,Married,Male,3/10/1989,9/13/2021
22304,CUST22304,Jane,Anderson,Single,Female,12/7/2009,4/23/2020
22305,CUST22305,David,Brown,Single,n/a,12/15/1989,7/22/2020
22306,CUST22306,David,Doe,Single,n/a,9/16/2010,8/14/2022
22307,CUST22307,Chris,Anderson,Married,n/a,12/27/2003,11/27/2020
22308,CUST22308,Jane,Thomas,Married,Female,8/6/1971,2/17/2022
22309,CUST22309,David,Smith,Single,n/a,4/11/1982,11/3/2021
22310,CUST22310,Chris,Doe,Single,Female,11/30/1980,8/27/2020
22311,CUST22311,Sarah,Thomas,Married,Male,11/19/1976,6/26/2022
22312,CUST22312,Robert,Thomas,Single,Female,11/27/2000,2/7/2021
22313,CUST22313,John,Wilson,Single,n/a,1/3/1995,7/25/2020
22314,CUST22314,David,Anderson,Married,n/a,11/18/2005,11/18/2020
22315,CUST22315,Robert,Doe,Single,n/a,7/28/1993,2/7/2020
22316,CUST22316,Michael,Wilson,Single,Female,1/31/2003,8/6/2020
22317,CUST22317,John,Doe,Single,n/a,7/8/1974,3/11/2022
22318,CUST22318,Emily,Doe,Single,n/a,12/22/1996,12/5/2020
22319,CUST22319,Chris,Thomas,Married,Female,3/20/1986,9/23/2020
22320,CUST22320,Sarah,Taylor,Single,n/a,12/25/1989,4/24/2022
22321,CUST22321,Michael,Wilson,Married,Male,11/4/1995,7/6/2021
22322,CUST22322,Michael,Anderson,Single,n/a,5/28/2009,6/18/2020
22323,CUST22323,Sarah,Taylor,Single,n/a,4/4/2010,5/6/2022
22324,CUST22324,Jane,Wilson,Married,Female,10/28/2008,6/17/2021
22325,CUST22325,Michael,Brown,Single,n/a,7/7/2008,5/29/2021
22326,CUST22326,David,Brown,Married,Female,9/22/1972,2/9/2020
22327,CUST22327,David,Doe,Single,Male,5/11/1993,8/21/2022
22328,CUST22328,Emily,Anderson,Divorced,n/a,11/22/1999,4/30/2021
22329,CUST22329,Jane,Anderson,Divorced,n/a,10/16/1986,3/24/2022
22330,CUST22330,John,Brown,Divorced,Female,6/15/1970,4/19/2020
22331,CUST22331,Michael,Anderson,Single,n/a,5/2/1992,11/12/2021
22332,CUST22332,Sarah,Smith,Married,n/a,2/3/1990,7/7/2021
22333,CUST22333,David,Doe,Single,Male,2/20/2010,4/13/2022
22334,CUST22334,Chris,Wilson,Single,Male,6/25/1998,6/4/2021
22335,CUST22335,Emily,Doe,Divorced,n/a,1/27/1981,6/23/2020
22336,CUST22336,Robert,Wilson,Single,Male,10/1/1971,10/18/2021
22337,CUST22337,John,Taylor,Single,Female,5/29/2006,4/19/2022
22338,CUST22338,Michael,Anderson,Single,Female,4/22/2000,3/1/2020
22339,CUST22339,Robert,Doe,Divorced,Male,5/24/2004,9/10/2022
22340,CUST22340,John,Thomas,Single,Male,1/25/1985,2/18/2020
22341,CUST22341,Sarah,Taylor,Divorced,n/a,10/29/2008,2/15/2021
22342,CUST22342,Chris,Anderson,Divorced,Male,6/10/1999,6/8/2020
22343,CUST22343,Michael,Thomas,Married,Male,4/26/1970,5/12/2022
22344,CUST22344,Emily,Anderson,Married,n/a,3/17/2007,3/19/2020
22345,CUST22345,David,Brown,Single,Male,6/13/1999,5/2/2021
22346,CUST22346,Sarah,Wilson,Divorced,Female,12/5/1998,8/29/2021
22347,CUST22347,John,Smith,Single,Female,8/9/1992,8/11/2021
22348,CUST22348,David,Brown,Single,Female,12/30/1992,2/11/2021
22349,CUST22349,Michael,Thomas,Married,Male,10/31/1997,2/6/2022
22350,CUST22350,Emily,Thomas,Divorced,Male,4/21/1999,1/19/2022
22351,CUST22351,David,Brown,Single,n/a,7/7/1996,9/6/2022
22352,CUST22352,David,Taylor,Single,n/a,3/7/1974,9/1/2020
22353,CUST22353,Sarah,Taylor,Married,Female,1/26/1976,4/15/2021
22354,CUST22354,Emily,Thomas,Divorced,Female,2/22/1979,7/29/2020
22355,CUST22355,Chris,Smith,Single,n/a,11/25/1980,7/12/2020
22356,CUST22356,Robert,Brown,Single,Male,12/20/1996,5/11/2020
22357,CUST22357,Michael,Smith,Married,Female,11/26/2006,2/23/2022
22358,CUST22358,Chris,Taylor,Divorced,Female,12/14/1986,5/27/2020
22359,CUST22359,Michael,Brown,Divorced,Male,1/23/1997,4/28/2022
22360,CUST22360,Emily,Wilson,Divorced,Female,1/18/2007,6/14/2020
22361,CUST22361,John,Brown,Married,Female,6/26/2000,5/5/2021
22362,CUST22362,Chris,Doe,Divorced,Female,3/5/1988,4/13/2021
22363,CUST22363,Chris,Smith,Single,n/a,4/11/2009,3/27/2020
22364,CUST22364,Emily,Doe,Single,n/a,7/9/1973,5/24/2020
22365,CUST22365,Robert,Brown,Single,n/a,4/13/1981,10/27/2021
22366,CUST22366,Robert,Taylor,Married,n/a,12/1/2002,2/3/2021
22367,CUST22367,Chris,Doe,Married,Male,3/30/1971,2/22/2020
22368,CUST22368,Jane,Doe,Divorced,Male,5/5/2005,4/1/2020
22369,CUST22369,Chris,Wilson,Single,Male,6/1/2005,10/12/2021
22370,CUST22370,Chris,Smith,Single,Female,7/6/1976,12/31/2021
22371,CUST22371,John,Smith,Divorced,Male,11/26/1997,6/18/2022
22372,CUST22372,Emily,Wilson,Married,Female,7/11/2009,6/30/2020
22373,CUST22373,Jane,Brown,Divorced,n/a,6/3/1983,7/28/2021
22374,CUST22374,Chris,Taylor,Single,Male,10/3/1991,4/1/2021
22375,CUST22375,Chris,Wilson,Divorced,Female,2/21/1978,3/5/2021
22376,CUST22376,Chris,Doe,Divorced,n/a,5/9/1996,10/17/2021
22377,CUST22377,Emily,Anderson,Divorced,Male,1/31/2003,12/3/2020
22378,CUST22378,John,Smith,Single,n/a,5/27/1999,6/26/2020
22379,CUST22379,Jane,Taylor,Married,Female,7/13/1999,3/6/2021
22380,CUST22380,Emily,Thomas,Divorced,Male,10/12/1974,4/28/2021
22381,CUST22381,Jane,Taylor,Divorced,n/a,11/17/2001,2/20/2022
22382,CUST22382,David,Taylor,Single,n/a,9/18/1986,9/17/2020
22383,CUST22383,Michael,Thomas,Divorced,Male,6/4/1989,8/1/2020
22384,CUST22384,Michael,Thomas,Married,Male,1/23/2011,3/2/2020
22385,CUST22385,Emily,Wilson,Divorced,n/a,7/31/1970,6/4/2020
22386,CUST22386,Robert,Wilson,Divorced,Male,2/6/1980,11/14/2021
22387,CUST22387,John,Anderson,Divorced,Male,11/17/2009,6/17/2020
22388,CUST22388,Sarah,Wilson,Divorced,n/a,4/21/1970,9/27/2022
22389,CUST22389,Chris,Wilson,Married,Female,5/9/2007,4/10/2022
22390,CUST22390,Michael,Wilson,Single,n/a,1/28/1996,8/9/2022
22391,CUST22391,Robert,Doe,Single,Female,6/19/1997,11/21/2021
22392,CUST22392,Michael,Doe,Divorced,Male,10/4/2007,1/12/2020
22393,CUST22393,John,Doe,Married,n/a,2/7/2007,2/14/2022
22394,CUST22394,Sarah,Taylor,Single,n/a,9/30/1989,11/28/2021
22395,CUST22395,Sarah,Wilson,Single,Male,2/16/1997,2/12/2022
22396,CUST22396,Robert,Doe,Single,Male,11/11/1991,2/10/2022
22397,CUST22397,Emily,Doe,Single,Male,4/15/2000,3/5/2021
22398,CUST22398,Chris,Taylor,Divorced,n/a,8/6/1981,11/6/2020
22399,CUST22399,Robert,Taylor,Divorced,Female,12/22/1987,12/20/2020
22400,CUST22400,John,Smith,Married,Female,9/20/2006,9/21/2021
22401,CUST22401,Jane,Doe,Divorced,n/a,7/20/1972,2/2/2020
22402,CUST22402,Michael,Brown,Single,Female,2/15/1988,10/12/2020
22403,CUST22403,Michael,Brown,Single,Female,12/7/1972,1/19/2021
22404,CUST22404,Robert,Taylor,Single,Female,1/18/2003,3/22/2022
22405,CUST22405,David,Smith,Single,Female,6/2/1983,9/18/2020
22406,CUST22406,Michael,Smith,Married,n/a,12/15/2001,5/15/2021
22407,CUST22407,Sarah,Anderson,Divorced,n/a,4/17/2010,12/25/2021
22408,CUST22408,John,Doe,Divorced,n/a,12/14/2009,4/2/2022
22409,CUST22409,David,Taylor,Married,n/a,7/3/1986,9/25/2022
22410,CUST22410,Emily,Thomas,Married,Male,6/28/1982,6/5/2022
22411,CUST22411,David,Smith,Married,Male,3/3/2009,4/21/2022
22412,CUST22412,John,Smith,Single,n/a,3/13/1988,11/19/2020
22413,CUST22413,Michael,Smith,Divorced,Female,2/14/2004,1/2/2022
22414,CUST22414,Jane,Smith,Married,Female,1/29/1996,1/8/2022
22415,CUST22415,Emily,Taylor,Single,n/a,7/10/1997,3/13/2020
22416,CUST22416,Emily,Taylor,Divorced,n/a,7/11/1991,4/28/2020
22417,CUST22417,Jane,Doe,Single,n/a,9/10/2007,12/5/2020
22418,CUST22418,Chris,Smith,Single,Male,7/1/1974,9/23/2022
22419,CUST22419,Emily,Anderson,Divorced,Female,10/31/1998,4/3/2021
22420,CUST22420,Robert,Smith,Divorced,Female,10/25/2007,4/8/2022
22421,CUST22421,Robert,Smith,Married,n/a,12/11/1982,4/2/2020
22422,CUST22422,Michael,Brown,Married,n/a,9/3/1973,1/2/2021
22423,CUST22423,Michael,Smith,Single,Male,6/21/1993,2/9/2022
22424,CUST22424,Chris,Wilson,Divorced,Male,1/16/1990,4/21/2022
22425,CUST22425,Michael,Thomas,Married,n/a,1/9/1976,1/29/2022
22426,CUST22426,Michael,Anderson,Married,n/a,5/14/1989,5/11/2020
22427,CUST22427,Emily,Taylor,Divorced,Female,2/27/2003,3/27/2022
22428,CUST22428,Jane,Wilson,Divorced,n/a,4/23/2007,3/18/2022
22429,CUST22429,Michael,Brown,Divorced,n/a,11/12/1976,1/30/2020
22430,CUST22430,Emily,Wilson,Married,Male,8/30/1978,6/21/2022
22431,CUST22431,Michael,Taylor,Single,n/a,6/22/1971,8/27/2022
22432,CUST22432,David,Taylor,Married,n/a,6/16/2005,12/3/2021
22433,CUST22433,Emily,Brown,Divorced,Female,11/4/1992,1/12/2021
22434,CUST22434,Chris,Anderson,Single,n/a,12/7/1989,1/31/2022
22435,CUST22435,John,Thomas,Single,Female,9/13/1978,12/25/2021
22436,CUST22436,Michael,Wilson,Married,n/a,11/26/1984,1/24/2022
22437,CUST22437,Chris,Anderson,Divorced,Female,9/11/2006,5/26/2022
22438,CUST22438,David,Taylor,Divorced,Male,1/6/1983,12/3/2020
22439,CUST22439,Michael,Taylor,Divorced,n/a,3/13/1995,2/4/2022
22440,CUST22440,Jane,Brown,Married,Female,4/30/1998,2/15/2022
22441,CUST22441,Michael,Anderson,Divorced,Male,2/26/2006,7/15/2022
22442,CUST22442,Michael,Wilson,Divorced,n/a,10/6/1987,12/17/2020
22443,CUST22443,Emily,Doe,Divorced,Female,2/9/1999,4/10/2022
22444,CUST22444,Jane,Anderson,Single,Female,1/10/1992,7/18/2020
22445,CUST22445,Emily,Taylor,Single,Female,3/24/1997,1/6/2021
22446,CUST22446,Sarah,Brown,Single,Female,10/5/1974,5/16/2022
22447,CUST22447,David,Smith,Married,Male,1/22/2006,1/26/2021
22448,CUST22448,Chris,Wilson,Married,Male,11/2/2000,5/3/2021
22449,CUST22449,Michael,Wilson,Divorced,Male,12/27/1978,3/26/2021
22450,CUST22450,Robert,Brown,Married,Male,10/7/1995,8/2/2021
22451,CUST22451,Emily,Doe,Divorced,Female,1/29/2000,6/21/2020
22452,CUST22452,Sarah,Brown,Single,n/a,1/4/2001,9/30/2021
22453,CUST22453,Sarah,Anderson,Divorced,Female,8/15/1997,2/1/2020
22454,CUST22454,Sarah,Thomas,Married,Male,9/30/1977,2/18/2020
22455,CUST22455,Sarah,Anderson,Married,Male,12/17/1990,1/27/2022
22456,CUST22456,Michael,Doe,Single,n/a,2/12/2001,12/1/2021
22457,CUST22457,Michael,Thomas,Single,n/a,1/27/1971,2/2/2020
22458,CUST22458,Michael,Smith,Married,Female,11/12/1970,2/7/2020
22459,CUST22459,Emily,Doe,Single,n/a,6/18/1970,3/11/2021
22460,CUST22460,Chris,Anderson,Single,Male,5/24/1995,1/21/2022
22461,CUST22461,Jane,Smith,Married,n/a,11/6/2005,5/29/2022
22462,CUST22462,Sarah,Anderson,Divorced,n/a,4/4/2000,7/12/2020
22463,CUST22463,Sarah,Wilson,Married,Female,7/10/2010,9/8/2022
22464,CUST22464,David,Taylor,Divorced,n/a,6/5/2002,9/12/2022
22465,CUST22465,Robert,Brown,Divorced,n/a,12/27/1988,4/4/2020
22466,CUST22466,Chris,Doe,Divorced,Female,9/12/1974,6/4/2020
22467,CUST22467,Emily,Smith,Single,Male,5/6/1970,4/15/2020
22468,CUST22468,Michael,Thomas,Divorced,Male,8/20/1994,8/21/2020
22469,CUST22469,Sarah,Taylor,Single,n/a,4/8/1980,11/15/2021
22470,CUST22470,Michael,Taylor,Married,n/a,11/17/1979,3/23/2022
22471,CUST22471,Sarah,Taylor,Married,Male,10/1/2004,11/25/2021
22472,CUST22472,Robert,Thomas,Married,Male,11/28/2010,4/13/2022
22473,CUST22473,Robert,Doe,Married,Female,10/10/2006,7/7/2020
22474,CUST22474,David,Brown,Single,Male,6/29/1994,1/25/2020
22475,CUST22475,Chris,Thomas,Divorced,n/a,12/27/1996,6/30/2022
22476,CUST22476,David,Smith,Single,n/a,4/19/1980,8/28/2022
22477,CUST22477,Michael,Smith,Single,Female,9/17/1993,12/3/2021
22478,CUST22478,Robert,Brown,Divorced,Female,6/2/1988,10/2/2021
22479,CUST22479,Jane,Anderson,Divorced,Female,7/2/2004,12/2/2021
22480,CUST22480,David,Taylor,Married,n/a,10/18/2008,3/21/2021
22481,CUST22481,Chris,Smith,Single,n/a,4/25/1981,5/26/2022
22482,CUST22482,Michael,Wilson,Single,Female,1/4/1982,6/29/2020
22483,CUST22483,Emily,Brown,Divorced,Male,3/26/1991,8/1/2020
22484,CUST22484,Emily,Doe,Divorced,Female,12/2/1995,9/23/2022
22485,CUST22485,Jane,Brown,Married,Male,4/10/1999,11/7/2021
22486,CUST22486,Jane,Brown,Single,n/a,11/19/1999,12/15/2020
22487,CUST22487,Michael,Thomas,Single,Female,7/16/1970,1/2/2021
22488,CUST22488,Jane,Brown,Divorced,n/a,12/20/1970,3/8/2020
22489,CUST22489,David,Brown,Single,n/a,6/16/1995,12/25/2021
22490,CUST22490,Chris,Wilson,Divorced,Male,6/2/1971,10/11/2021
22491,CUST22491,Chris,Brown,Married,n/a,5/22/1992,12/28/2021
22492,CUST22492,John,Smith,Married,Female,11/28/1992,2/10/2021
22493,CUST22493,Michael,Taylor,Married,Male,12/29/1987,1/14/2021
22494,CUST22494,David,Smith,Single,n/a,9/18/2002,12/26/2020
22495,CUST22495,Robert,Smith,Single,Female,4/17/2007,5/23/2022
22496,CUST22496,Michael,Smith,Divorced,Male,12/8/1988,11/4/2020
22497,CUST22497,Jane,Doe,Divorced,Male,11/2/2002,11/25/2020
22498,CUST22498,Sarah,Anderson,Married,Male,5/5/1996,12/8/2021
22499,CUST22499,Chris,Anderson,Married,Female,7/31/1976,6/29/2020
22500,CUST22500,Robert,Smith,Divorced,Male,9/27/1989,5/19/2020
22501,CUST22501,Chris,Anderson,Married,Male,6/6/2006,1/19/2021
22502,CUST22502,David,Taylor,Married,Female,1/14/2009,8/7/2021
22503,CUST22503,Robert,Anderson,Single,n/a,11/2/1980,10/19/2021
22504,CUST22504,Chris,Thomas,Married,Male,12/12/1987,7/25/2020
22505,CUST22505,Emily,Doe,Divorced,Male,12/3/1970,9/18/2020
22506,CUST22506,David,Doe,Divorced,n/a,2/18/1991,3/2/2021
22507,CUST22507,Michael,Wilson,Married,Female,10/31/2010,7/25/2020
22508,CUST22508,David,Smith,Single,Female,8/9/1970,4/30/2022
22509,CUST22509,David,Doe,Married,n/a,5/20/2009,4/13/2021
22510,CUST22510,David,Anderson,Divorced,Female,6/22/2005,1/27/2021
22511,CUST22511,Sarah,Wilson,Divorced,Male,1/24/1970,6/20/2020
22512,CUST22512,Sarah,Thomas,Divorced,Male,6/16/1986,11/10/2021
22513,CUST22513,John,Doe,Married,Female,4/6/1978,10/21/2020
22514,CUST22514,Jane,Doe,Divorced,Male,5/19/1979,3/11/2022
22515,CUST22515,Jane,Anderson,Single,n/a,2/22/2004,8/18/2022
22516,CUST22516,John,Anderson,Divorced,Female,7/9/2009,1/29/2020
22517,CUST22517,Robert,Thomas,Divorced,Female,8/7/1990,12/13/2021
22518,CUST22518,Michael,Taylor,Divorced,n/a,11/14/1976,4/6/2022
22519,CUST22519,Sarah,Anderson,Married,n/a,8/31/1977,5/21/2022
22520,CUST22520,Michael,Taylor,Divorced,Female,4/6/2005,8/21/2022
22521,CUST22521,Chris,Taylor,Married,Female,5/6/1998,2/25/2021
22522,CUST22522,Emily,Anderson,Married,Male,9/27/1992,3/6/2022
22523,CUST22523,Michael,Anderson,Divorced,Male,3/30/2005,5/4/2021
22524,CUST22524,Chris,Wilson,Divorced,n/a,7/25/1977,10/1/2020
22525,CUST22525,Sarah,Wilson,Single,n/a,5/21/1977,11/19/2021
22526,CUST22526,Emily,Brown,Single,Male,5/10/1990,6/4/2021
22527,CUST22527,David,Thomas,Divorced,Male,7/28/1988,7/17/2022
22528,CUST22528,Sarah,Taylor,Divorced,n/a,5/30/2002,6/26/2022
22529,CUST22529,Sarah,Brown,Married,n/a,10/9/1988,11/6/2021
22530,CUST22530,Sarah,Doe,Divorced,Male,10/21/1971,8/20/2020
22531,CUST22531,Emily,Brown,Divorced,n/a,8/2/1999,4/6/2020
22532,CUST22532,John,Anderson,Single,Female,2/6/1994,1/22/2020
22533,CUST22533,Chris,Wilson,Single,n/a,3/17/1977,9/22/2020
22534,CUST22534,Sarah,Doe,Married,Female,8/17/1986,3/24/2022
22535,CUST22535,Sarah,Wilson,Single,n/a,4/21/1995,5/26/2022
22536,CUST22536,Michael,Wilson,Married,n/a,6/19/1971,5/27/2021
22537,CUST22537,Jane,Wilson,Single,n/a,4/10/1973,2/5/2020
22538,CUST22538,Michael,Brown,Single,n/a,3/5/2005,3/6/2022
22539,CUST22539,Michael,Anderson,Married,Male,3/16/2009,7/7/2022
22540,CUST22540,Jane,Doe,Single,Male,8/10/1999,6/3/2020
22541,CUST22541,Chris,Anderson,Married,Male,1/9/1996,4/4/2022
22542,CUST22542,Emily,Doe,Single,n/a,7/30/2007,4/1/2020
22543,CUST22543,Emily,Thomas,Single,Female,8/22/1998,12/14/2021
22544,CUST22544,David,Smith,Divorced,Female,8/2/1984,3/6/2020
22545,CUST22545,Emily,Smith,Single,Male,2/16/1992,10/25/2021
22546,CUST22546,Chris,Wilson,Married,Female,6/12/1988,6/2/2020
22547,CUST22547,Robert,Taylor,Divorced,Male,2/21/1977,4/12/2021
22548,CUST22548,John,Wilson,Divorced,Female,10/5/1984,12/25/2021
22549,CUST22549,David,Brown,Single,Male,11/2/1988,2/18/2020
